sequence_id,view_id,amass_npz,subject_range,subject_lateral,radar_height,native_frames,mocap_rate_hz,duration_s,estimated_windows
view0__BMLmovi__Subject_82_F_MoSh__Subject_82_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_82_F_MoSh/Subject_82_F_8_stageii.npz,4.0,0.0,1.0,677,120.0,5.633333333333334,10
view0__BMLmovi__Subject_82_F_MoSh__Subject_82_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_82_F_MoSh/Subject_82_F_9_stageii.npz,4.0,0.0,1.0,489,120.0,4.066666666666666,7
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_10_stageii.npz,4.0,0.0,1.0,877,120.0,7.3,13
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_11_stageii.npz,4.0,0.0,1.0,745,120.0,6.2,11
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_12_stageii.npz,4.0,0.0,1.0,593,120.0,4.933333333333334,8
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_13_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_14_stageii.npz,4.0,0.0,1.0,657,120.0,5.466666666666667,9
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_15_stageii.npz,4.0,0.0,1.0,393,120.0,3.2666666666666666,5
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_16_stageii.npz,4.0,0.0,1.0,393,120.0,3.2666666666666666,5
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_17_stageii.npz,4.0,0.0,1.0,353,120.0,2.933333333333333,4
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_18_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_19_stageii.npz,4.0,0.0,1.0,645,120.0,5.366666666666666,9
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_1_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_20_stageii.npz,4.0,0.0,1.0,1105,120.0,9.2,17
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_21_stageii.npz,4.0,0.0,1.0,457,120.0,3.8,6
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_2_stageii.npz,4.0,0.0,1.0,1277,120.0,10.633333333333333,20
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_3_stageii.npz,4.0,0.0,1.0,525,120.0,4.366666666666666,7
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_4_stageii.npz,4.0,0.0,1.0,613,120.0,5.1,9
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_5_stageii.npz,4.0,0.0,1.0,373,120.0,3.1,5
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_6_stageii.npz,4.0,0.0,1.0,813,120.0,6.766666666666667,12
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_7_stageii.npz,4.0,0.0,1.0,329,120.0,2.7333333333333334,4
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_8_stageii.npz,4.0,0.0,1.0,441,120.0,3.6666666666666665,6
view0__BMLmovi__Subject_83_F_MoSh__Subject_83_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_83_F_MoSh/Subject_83_F_9_stageii.npz,4.0,0.0,1.0,781,120.0,6.5,12
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_10_stageii.npz,4.0,0.0,1.0,489,120.0,4.066666666666666,7
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_11_stageii.npz,4.0,0.0,1.0,485,120.0,4.033333333333333,7
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_12_stageii.npz,4.0,0.0,1.0,561,120.0,4.666666666666667,8
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_13_stageii.npz,4.0,0.0,1.0,957,120.0,7.966666666666667,14
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_14_stageii.npz,4.0,0.0,1.0,641,120.0,5.333333333333333,9
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_15_stageii.npz,4.0,0.0,1.0,457,120.0,3.8,6
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_16_stageii.npz,4.0,0.0,1.0,973,120.0,8.1,15
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_17_stageii.npz,4.0,0.0,1.0,609,120.0,5.066666666666666,9
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_18_stageii.npz,4.0,0.0,1.0,1425,120.0,11.866666666666667,22
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_19_stageii.npz,4.0,0.0,1.0,405,120.0,3.3666666666666667,5
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_1_stageii.npz,4.0,0.0,1.0,953,120.0,7.933333333333334,14
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_20_stageii.npz,4.0,0.0,1.0,601,120.0,5.0,9
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_21_stageii.npz,4.0,0.0,1.0,929,120.0,7.733333333333333,14
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_2_stageii.npz,4.0,0.0,1.0,469,120.0,3.9,6
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_3_stageii.npz,4.0,0.0,1.0,633,120.0,5.266666666666667,9
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_4_stageii.npz,4.0,0.0,1.0,517,120.0,4.3,7
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_5_stageii.npz,4.0,0.0,1.0,1053,120.0,8.766666666666667,16
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_6_stageii.npz,4.0,0.0,1.0,601,120.0,5.0,9
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_7_stageii.npz,4.0,0.0,1.0,309,120.0,2.566666666666667,4
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_8_stageii.npz,4.0,0.0,1.0,977,120.0,8.133333333333333,15
view0__BMLmovi__Subject_84_F_MoSh__Subject_84_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_84_F_MoSh/Subject_84_F_9_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_10_stageii.npz,4.0,0.0,1.0,525,120.0,4.366666666666666,7
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_11_stageii.npz,4.0,0.0,1.0,529,120.0,4.4,7
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_12_stageii.npz,4.0,0.0,1.0,797,120.0,6.633333333333334,12
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_13_stageii.npz,4.0,0.0,1.0,1277,120.0,10.633333333333333,20
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_14_stageii.npz,4.0,0.0,1.0,1329,120.0,11.066666666666666,21
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_15_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_16_stageii.npz,4.0,0.0,1.0,665,120.0,5.533333333333333,10
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_17_stageii.npz,4.0,0.0,1.0,1865,120.0,15.533333333333333,30
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_18_stageii.npz,4.0,0.0,1.0,733,120.0,6.1,11
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_19_stageii.npz,4.0,0.0,1.0,845,120.0,7.033333333333333,13
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_1_stageii.npz,4.0,0.0,1.0,545,120.0,4.533333333333333,8
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_20_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_21_stageii.npz,4.0,0.0,1.0,957,120.0,7.966666666666667,14
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_2_stageii.npz,4.0,0.0,1.0,1257,120.0,10.466666666666667,19
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_3_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_4_stageii.npz,4.0,0.0,1.0,833,120.0,6.933333333333334,12
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_5_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_6_stageii.npz,4.0,0.0,1.0,637,120.0,5.3,9
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_7_stageii.npz,4.0,0.0,1.0,437,120.0,3.6333333333333333,6
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_8_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
view0__BMLmovi__Subject_85_F_MoSh__Subject_85_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_85_F_MoSh/Subject_85_F_9_stageii.npz,4.0,0.0,1.0,489,120.0,4.066666666666666,7
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_10_stageii.npz,4.0,0.0,1.0,509,120.0,4.233333333333333,7
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_11_stageii.npz,4.0,0.0,1.0,1169,120.0,9.733333333333333,18
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_12_stageii.npz,4.0,0.0,1.0,1017,120.0,8.466666666666667,15
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_13_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_14_stageii.npz,4.0,0.0,1.0,829,120.0,6.9,12
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_15_stageii.npz,4.0,0.0,1.0,461,120.0,3.8333333333333335,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_16_stageii.npz,4.0,0.0,1.0,521,120.0,4.333333333333333,7
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_17_stageii.npz,4.0,0.0,1.0,477,120.0,3.966666666666667,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_18_stageii.npz,4.0,0.0,1.0,473,120.0,3.933333333333333,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_19_stageii.npz,4.0,0.0,1.0,805,120.0,6.7,12
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_1_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_20_stageii.npz,4.0,0.0,1.0,817,120.0,6.8,12
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_21_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_2_stageii.npz,4.0,0.0,1.0,485,120.0,4.033333333333333,7
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_3_stageii.npz,4.0,0.0,1.0,1241,120.0,10.333333333333334,19
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_4_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_5_stageii.npz,4.0,0.0,1.0,661,120.0,5.5,10
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_6_stageii.npz,4.0,0.0,1.0,925,120.0,7.7,14
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_7_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_8_stageii.npz,4.0,0.0,1.0,473,120.0,3.933333333333333,6
view0__BMLmovi__Subject_86_F_MoSh__Subject_86_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_86_F_MoSh/Subject_86_F_9_stageii.npz,4.0,0.0,1.0,377,120.0,3.1333333333333333,5
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_10_stageii.npz,4.0,0.0,1.0,1013,120.0,8.433333333333334,15
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_11_stageii.npz,4.0,0.0,1.0,509,120.0,4.233333333333333,7
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_12_stageii.npz,4.0,0.0,1.0,469,120.0,3.9,6
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_13_stageii.npz,4.0,0.0,1.0,437,120.0,3.6333333333333333,6
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_14_stageii.npz,4.0,0.0,1.0,877,120.0,7.3,13
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_15_stageii.npz,4.0,0.0,1.0,769,120.0,6.4,11
view0__BMLmovi__Subject_87_F_MoSh__Subject_87_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_87_F_MoSh/Subject_87_F_16_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
